   lamda     c0    c1      c2
  790.826414     1.93500E-02     0.00000E+00     0.00000E+00
  791.139241     1.90600E-02     0.00000E+00     0.00000E+00
  791.452315     1.87800E-02     0.00000E+00     0.00000E+00
  791.765637     1.85200E-02     0.00000E+00     0.00000E+00
  792.079208     1.82700E-02     0.00000E+00     0.00000E+00
  792.393027     1.80500E-02     0.00000E+00     0.00000E+00
  792.707095     1.78400E-02     0.00000E+00     0.00000E+00
  793.021412     1.76200E-02     0.00000E+00     0.00000E+00
  793.335978     1.74000E-02     0.00000E+00     0.00000E+00
  793.650794     1.71900E-02     0.00000E+00     0.00000E+00
  793.965859     1.69800E-02     0.00000E+00     0.00000E+00
  794.281176     1.67600E-02     0.00000E+00     0.00000E+00
  794.596742     1.65400E-02     0.00000E+00     0.00000E+00
  794.912560     1.63700E-02     0.00000E+00     0.00000E+00
  795.228628     1.62500E-02     0.00000E+00     0.00000E+00
  795.544948     1.61400E-02     0.00000E+00     0.00000E+00
  795.861520     1.60200E-02     0.00000E+00     0.00000E+00
  796.178344     1.59100E-02     0.00000E+00     0.00000E+00
  796.495420     1.58100E-02     0.00000E+00     0.00000E+00
  796.812749     1.57500E-02     0.00000E+00     0.00000E+00
  797.130331     1.56900E-02     0.00000E+00     0.00000E+00
  797.448166     1.56300E-02     0.00000E+00     0.00000E+00
  797.766254     1.55700E-02     0.00000E+00     0.00000E+00
  798.084597     1.55100E-02     0.00000E+00     0.00000E+00
  798.403194     1.54300E-02     0.00000E+00     0.00000E+00
  798.722045     1.53300E-02     0.00000E+00     0.00000E+00
  799.041151     1.52000E-02     0.00000E+00     0.00000E+00
  799.360512     1.50700E-02     0.00000E+00     0.00000E+00
  799.680128     1.49700E-02     0.00000E+00     0.00000E+00
  800.000000     1.48900E-02     0.00000E+00     0.00000E+00
  800.320128     1.48400E-02     0.00000E+00     0.00000E+00
  800.640512     1.48000E-02     0.00000E+00     0.00000E+00
  800.961153     1.47700E-02     0.00000E+00     0.00000E+00
  801.282051     1.47600E-02     0.00000E+00     0.00000E+00
  801.603206     1.47500E-02     0.00000E+00     0.00000E+00
  801.924619     1.47300E-02     0.00000E+00     0.00000E+00
  802.246290     1.47000E-02     0.00000E+00     0.00000E+00
  802.568218     1.46800E-02     0.00000E+00     0.00000E+00
  802.890405     1.46800E-02     0.00000E+00     0.00000E+00
  803.212851     1.46900E-02     0.00000E+00     0.00000E+00
  803.535556     1.47100E-02     0.00000E+00     0.00000E+00
  803.858521     1.47300E-02     0.00000E+00     0.00000E+00
  804.181745     1.47700E-02     0.00000E+00     0.00000E+00
  804.505229     1.48400E-02     0.00000E+00     0.00000E+00
  804.828974     1.49300E-02     0.00000E+00     0.00000E+00
  805.152979     1.50100E-02     0.00000E+00     0.00000E+00
  805.477245     1.50900E-02     0.00000E+00     0.00000E+00
  805.801773     1.51900E-02     0.00000E+00     0.00000E+00
  806.126562     1.52900E-02     0.00000E+00     0.00000E+00
  806.451613     1.54200E-02     0.00000E+00     0.00000E+00
  806.776926     1.55800E-02     0.00000E+00     0.00000E+00
  807.102502     1.57600E-02     0.00000E+00     0.00000E+00
  807.428341     1.59800E-02     0.00000E+00     0.00000E+00
  807.754443     1.62100E-02     0.00000E+00     0.00000E+00
  808.080808     1.64300E-02     0.00000E+00     0.00000E+00
  808.407437     1.66600E-02     0.00000E+00     0.00000E+00
  808.734331     1.69200E-02     0.00000E+00     0.00000E+00
  809.061489     1.71900E-02     0.00000E+00     0.00000E+00
  809.388911     1.74600E-02     0.00000E+00     0.00000E+00
  809.716599     1.77300E-02     0.00000E+00     0.00000E+00
  810.044552     1.79800E-02     0.00000E+00     0.00000E+00
  810.372771     1.82100E-02     0.00000E+00     0.00000E+00
  810.701257     1.84500E-02     0.00000E+00     0.00000E+00
  811.030008     1.86800E-02     0.00000E+00     0.00000E+00
  811.359026     1.89100E-02     0.00000E+00     0.00000E+00
  811.688312     1.91500E-02     0.00000E+00     0.00000E+00
  812.017864     1.93900E-02     0.00000E+00     0.00000E+00
  812.347685     1.96300E-02     0.00000E+00     0.00000E+00
  812.677773     1.98600E-02     0.00000E+00     0.00000E+00
  813.008130     2.01000E-02     0.00000E+00     0.00000E+00
  813.338756     2.03200E-02     0.00000E+00     0.00000E+00
  813.669650     2.05300E-02     0.00000E+00     0.00000E+00
  814.000814     2.07200E-02     0.00000E+00     0.00000E+00
  814.332248     2.08700E-02     0.00000E+00     0.00000E+00
  814.663951     2.10100E-02     0.00000E+00     0.00000E+00
  814.995925     2.11400E-02     0.00000E+00     0.00000E+00
  815.328170     2.12300E-02     0.00000E+00     0.00000E+00
  815.660685     2.13000E-02     0.00000E+00     0.00000E+00
  815.993472     2.13500E-02     0.00000E+00     0.00000E+00
  816.326531     2.13500E-02     0.00000E+00     0.00000E+00
  816.659861     2.13200E-02     0.00000E+00     0.00000E+00
  816.993464     2.12600E-02     0.00000E+00     0.00000E+00
  817.327340     2.11700E-02     0.00000E+00     0.00000E+00
  817.661488     2.10400E-02     0.00000E+00     0.00000E+00
  817.995910     2.08900E-02     0.00000E+00     0.00000E+00
  818.330606     2.07000E-02     0.00000E+00     0.00000E+00
  818.665575     2.05000E-02     0.00000E+00     0.00000E+00
  819.000819     2.02800E-02     0.00000E+00     0.00000E+00
  819.336338     2.00200E-02     0.00000E+00     0.00000E+00
  819.672131     1.97500E-02     0.00000E+00     0.00000E+00
  820.008200     1.94500E-02     0.00000E+00     0.00000E+00
  820.344545     1.91100E-02     0.00000E+00     0.00000E+00
  820.681165     1.87500E-02     0.00000E+00     0.00000E+00
  821.018062     1.83700E-02     0.00000E+00     0.00000E+00
  821.355236     1.79600E-02     0.00000E+00     0.00000E+00
  821.692687     1.75500E-02     0.00000E+00     0.00000E+00
  822.030415     1.71300E-02     0.00000E+00     0.00000E+00
  822.368421     1.67000E-02     0.00000E+00     0.00000E+00
  822.706705     1.62800E-02     0.00000E+00     0.00000E+00
  823.045267     1.58600E-02     0.00000E+00     0.00000E+00
  823.384109     1.54400E-02     0.00000E+00     0.00000E+00
  823.723229     1.50300E-02     0.00000E+00     0.00000E+00
  824.062629     1.46400E-02     0.00000E+00     0.00000E+00
  824.402308     1.42500E-02     0.00000E+00     0.00000E+00
  824.742268     1.38800E-02     0.00000E+00     0.00000E+00
  825.082508     1.35000E-02     0.00000E+00     0.00000E+00
  825.423029     1.31300E-02     0.00000E+00     0.00000E+00
  825.763832     1.27700E-02     0.00000E+00     0.00000E+00
  826.104915     1.24200E-02     0.00000E+00     0.00000E+00
  826.446281     1.20700E-02     0.00000E+00     0.00000E+00
  826.787929     1.17400E-02     0.00000E+00     0.00000E+00
  827.129859     1.14300E-02     0.00000E+00     0.00000E+00
  827.472073     1.11300E-02     0.00000E+00     0.00000E+00
  827.814570     1.08500E-02     0.00000E+00     0.00000E+00
  828.157350     1.05900E-02     0.00000E+00     0.00000E+00
  828.500414     1.03400E-02     0.00000E+00     0.00000E+00
  828.843763     1.01100E-02     0.00000E+00     0.00000E+00
  829.187396     9.88900E-03     0.00000E+00     0.00000E+00
  829.531315     9.67700E-03     0.00000E+00     0.00000E+00
  829.875519     9.47200E-03     0.00000E+00     0.00000E+00
  830.220008     9.27100E-03     0.00000E+00     0.00000E+00
  830.564784     9.07800E-03     0.00000E+00     0.00000E+00
  830.909846     8.90300E-03     0.00000E+00     0.00000E+00
  831.255195     8.74600E-03     0.00000E+00     0.00000E+00
  831.600832     8.60500E-03     0.00000E+00     0.00000E+00
  831.946755     8.48200E-03     0.00000E+00     0.00000E+00
  832.292967     8.36700E-03     0.00000E+00     0.00000E+00
  832.639467     8.25500E-03     0.00000E+00     0.00000E+00
  832.986256     8.14700E-03     0.00000E+00     0.00000E+00
  833.333333     8.03900E-03     0.00000E+00     0.00000E+00
  833.680700     7.93900E-03     0.00000E+00     0.00000E+00
  834.028357     7.84600E-03     0.00000E+00     0.00000E+00
  834.376304     7.77100E-03     0.00000E+00     0.00000E+00
  834.724541     7.71500E-03     0.00000E+00     0.00000E+00
  835.073069     7.67500E-03     0.00000E+00     0.00000E+00
  835.421888     7.64900E-03     0.00000E+00     0.00000E+00
  835.770999     7.62200E-03     0.00000E+00     0.00000E+00
  836.120401     7.59300E-03     0.00000E+00     0.00000E+00
  836.470096     7.56300E-03     0.00000E+00     0.00000E+00
  836.820084     7.52900E-03     0.00000E+00     0.00000E+00
  837.170364     7.50000E-03     0.00000E+00     0.00000E+00
  837.520938     7.47400E-03     0.00000E+00     0.00000E+00
  837.871806     7.45500E-03     0.00000E+00     0.00000E+00
  838.222967     7.44000E-03     0.00000E+00     0.00000E+00
  838.574423     7.42900E-03     0.00000E+00     0.00000E+00
  838.926174     7.42900E-03     0.00000E+00     0.00000E+00
  839.278221     7.42900E-03     0.00000E+00     0.00000E+00
  839.630563     7.44000E-03     0.00000E+00     0.00000E+00
  839.983200     7.45900E-03     0.00000E+00     0.00000E+00
  840.336134     7.48800E-03     0.00000E+00     0.00000E+00
  840.689365     7.52600E-03     0.00000E+00     0.00000E+00
  841.042893     7.57000E-03     0.00000E+00     0.00000E+00
  841.396719     7.61900E-03     0.00000E+00     0.00000E+00
  841.750842     7.67500E-03     0.00000E+00     0.00000E+00
  842.105263     7.72700E-03     0.00000E+00     0.00000E+00
  842.459983     7.78200E-03     0.00000E+00     0.00000E+00
  842.815002     7.84200E-03     0.00000E+00     0.00000E+00
  843.170320     7.90900E-03     0.00000E+00     0.00000E+00
  843.525938     7.98700E-03     0.00000E+00     0.00000E+00
  843.881857     8.08800E-03     0.00000E+00     0.00000E+00
  844.238075     8.20700E-03     0.00000E+00     0.00000E+00
  844.594595     8.34800E-03     0.00000E+00     0.00000E+00
  844.951415     8.50500E-03     0.00000E+00     0.00000E+00
  845.308538     8.66800E-03     0.00000E+00     0.00000E+00
  845.665962     8.84300E-03     0.00000E+00     0.00000E+00
  846.023689     9.02200E-03     0.00000E+00     0.00000E+00
  846.381718     9.20800E-03     0.00000E+00     0.00000E+00
  846.740051     9.40900E-03     0.00000E+00     0.00000E+00
  847.098687     9.62500E-03     0.00000E+00     0.00000E+00
  847.457627     9.85900E-03     0.00000E+00     0.00000E+00
  847.816872     1.01100E-02     0.00000E+00     0.00000E+00
  848.176421     1.03800E-02     0.00000E+00     0.00000E+00
  848.536275     1.06700E-02     0.00000E+00     0.00000E+00
  848.896435     1.09700E-02     0.00000E+00     0.00000E+00
  849.256900     1.12800E-02     0.00000E+00     0.00000E+00
  849.617672     1.16100E-02     0.00000E+00     0.00000E+00
  849.978751     1.19400E-02     0.00000E+00     0.00000E+00
  850.340136     1.22800E-02     0.00000E+00     0.00000E+00
  850.701829     1.26200E-02     0.00000E+00     0.00000E+00
  851.063830     1.29500E-02     0.00000E+00     0.00000E+00
  851.426139     1.32600E-02     0.00000E+00     0.00000E+00
  851.788756     1.35300E-02     0.00000E+00     0.00000E+00
  852.151683     1.37600E-02     0.00000E+00     0.00000E+00
  852.514919     1.39500E-02     0.00000E+00     0.00000E+00
  852.878465     1.40800E-02     0.00000E+00     0.00000E+00
  853.242321     1.41500E-02     0.00000E+00     0.00000E+00
  853.606487     1.41700E-02     0.00000E+00     0.00000E+00
  853.970965     1.41500E-02     0.00000E+00     0.00000E+00
  854.335754     1.40800E-02     0.00000E+00     0.00000E+00
  854.700855     1.39800E-02     0.00000E+00     0.00000E+00
  855.066268     1.38500E-02     0.00000E+00     0.00000E+00
  855.431993     1.37100E-02     0.00000E+00     0.00000E+00
  855.798032     1.35600E-02     0.00000E+00     0.00000E+00
  856.164384     1.33900E-02     0.00000E+00     0.00000E+00
  856.531049     1.32200E-02     0.00000E+00     0.00000E+00
  856.898029     1.30300E-02     0.00000E+00     0.00000E+00
  857.265324     1.28300E-02     0.00000E+00     0.00000E+00
  857.632933     1.26400E-02     0.00000E+00     0.00000E+00
  858.000858     1.24200E-02     0.00000E+00     0.00000E+00
  858.369099     1.22000E-02     0.00000E+00     0.00000E+00
  858.737656     1.19500E-02     0.00000E+00     0.00000E+00
  859.106529     1.16800E-02     0.00000E+00     0.00000E+00
  859.475720     1.13700E-02     0.00000E+00     0.00000E+00
  859.845228     1.10400E-02     0.00000E+00     0.00000E+00
  860.215054     1.07100E-02     0.00000E+00     0.00000E+00
  860.585198     1.03800E-02     0.00000E+00     0.00000E+00
  860.955661     1.00600E-02     0.00000E+00     0.00000E+00
  861.326443     9.74400E-03     0.00000E+00     0.00000E+00
  861.697544     9.44200E-03     0.00000E+00     0.00000E+00
  862.068966     9.14800E-03     0.00000E+00     0.00000E+00
  862.440707     8.86200E-03     0.00000E+00     0.00000E+00
  862.812770     8.57900E-03     0.00000E+00     0.00000E+00
  863.185153     8.30400E-03     0.00000E+00     0.00000E+00
  863.557858     8.03600E-03     0.00000E+00     0.00000E+00
  863.930886     7.76800E-03     0.00000E+00     0.00000E+00
  864.304235     7.50700E-03     0.00000E+00     0.00000E+00
  864.677907     7.24700E-03     0.00000E+00     0.00000E+00
  865.051903     6.99300E-03     0.00000E+00     0.00000E+00
  865.426222     6.75200E-03     0.00000E+00     0.00000E+00
  865.800866     6.53200E-03     0.00000E+00     0.00000E+00
  866.175834     6.33100E-03     0.00000E+00     0.00000E+00
  866.551127     6.14500E-03     0.00000E+00     0.00000E+00
  866.926745     5.97400E-03     0.00000E+00     0.00000E+00
  867.302689     5.81000E-03     0.00000E+00     0.00000E+00
  867.678959     5.65700E-03     0.00000E+00     0.00000E+00
  868.055556     5.51600E-03     0.00000E+00     0.00000E+00
  868.432479     5.38200E-03     0.00000E+00     0.00000E+00
  868.809731     5.26300E-03     0.00000E+00     0.00000E+00
  869.187310     5.15500E-03     0.00000E+00     0.00000E+00
  869.565217     5.05800E-03     0.00000E+00     0.00000E+00
  869.943454     4.97200E-03     0.00000E+00     0.00000E+00
  870.322019     4.89100E-03     0.00000E+00     0.00000E+00
  870.700914     4.81200E-03     0.00000E+00     0.00000E+00
  871.080139     4.72300E-03     0.00000E+00     0.00000E+00
  871.459695     4.62600E-03     0.00000E+00     0.00000E+00
  871.839582     4.51800E-03     0.00000E+00     0.00000E+00
  872.219799     4.41800E-03     0.00000E+00     0.00000E+00
  872.600349     4.32500E-03     0.00000E+00     0.00000E+00
  872.981231     4.24300E-03     0.00000E+00     0.00000E+00
  873.362445     4.17600E-03     0.00000E+00     0.00000E+00
  873.743993     4.11300E-03     0.00000E+00     0.00000E+00
  874.125874     4.05700E-03     0.00000E+00     0.00000E+00
  874.508089     4.00800E-03     0.00000E+00     0.00000E+00
  874.890639     3.97100E-03     0.00000E+00     0.00000E+00
  875.273523     3.94100E-03     0.00000E+00     0.00000E+00
  875.656743     3.91500E-03     0.00000E+00     0.00000E+00
  876.040298     3.89700E-03     0.00000E+00     0.00000E+00
  876.424189     3.87800E-03     0.00000E+00     0.00000E+00
  876.808417     3.86000E-03     0.00000E+00     0.00000E+00
  877.192982     3.84800E-03     0.00000E+00     0.00000E+00
  877.577885     3.84500E-03     0.00000E+00     0.00000E+00
  877.963126     3.84800E-03     0.00000E+00     0.00000E+00
  878.348704     3.85600E-03     0.00000E+00     0.00000E+00
  878.734622     3.86700E-03     0.00000E+00     0.00000E+00
  879.120879     3.88600E-03     0.00000E+00     0.00000E+00
  879.507476     3.90400E-03     0.00000E+00     0.00000E+00
  879.894413     3.92300E-03     0.00000E+00     0.00000E+00
  880.281690     3.94500E-03     0.00000E+00     0.00000E+00
  880.669309     3.96800E-03     0.00000E+00     0.00000E+00
  881.057269     3.99700E-03     0.00000E+00     0.00000E+00
  881.445571     4.03500E-03     0.00000E+00     0.00000E+00
  881.834215     4.08300E-03     0.00000E+00     0.00000E+00
  882.223202     4.13500E-03     0.00000E+00     0.00000E+00
  882.612533     4.19100E-03     0.00000E+00     0.00000E+00
  883.002208     4.24700E-03     0.00000E+00     0.00000E+00
  883.392226     4.30600E-03     0.00000E+00     0.00000E+00
  883.782589     4.36600E-03     0.00000E+00     0.00000E+00
  884.173298     4.43300E-03     0.00000E+00     0.00000E+00
  884.564352     4.50300E-03     0.00000E+00     0.00000E+00
  884.955752     4.57800E-03     0.00000E+00     0.00000E+00
  885.347499     4.65200E-03     0.00000E+00     0.00000E+00
  885.739593     4.72300E-03     0.00000E+00     0.00000E+00
  886.132034     4.78600E-03     0.00000E+00     0.00000E+00
  886.524823     4.83800E-03     0.00000E+00     0.00000E+00
  886.917960     4.87900E-03     0.00000E+00     0.00000E+00
  887.311446     4.91300E-03     0.00000E+00     0.00000E+00
  887.705282     4.95000E-03     0.00000E+00     0.00000E+00
  888.099467     4.98000E-03     0.00000E+00     0.00000E+00
  888.494003     5.01000E-03     0.00000E+00     0.00000E+00
  888.888889     5.03200E-03     0.00000E+00     0.00000E+00
  889.284126     5.04300E-03     0.00000E+00     0.00000E+00
  889.679715     5.04300E-03     0.00000E+00     0.00000E+00
  890.075656     5.03200E-03     0.00000E+00     0.00000E+00
  890.471950     5.01300E-03     0.00000E+00     0.00000E+00
  890.868597     4.99100E-03     0.00000E+00     0.00000E+00
  891.265597     4.97600E-03     0.00000E+00     0.00000E+00
  891.662951     4.97200E-03     0.00000E+00     0.00000E+00
  892.060660     4.98700E-03     0.00000E+00     0.00000E+00
  892.458724     5.02500E-03     0.00000E+00     0.00000E+00
  892.857143     5.08000E-03     0.00000E+00     0.00000E+00
  893.255918     5.15100E-03     0.00000E+00     0.00000E+00
  893.655049     5.23300E-03     0.00000E+00     0.00000E+00
  894.054537     5.33000E-03     0.00000E+00     0.00000E+00
  894.454383     5.43800E-03     0.00000E+00     0.00000E+00
  894.854586     5.55300E-03     0.00000E+00     0.00000E+00
  895.255148     5.67600E-03     0.00000E+00     0.00000E+00
  895.656068     5.79900E-03     0.00000E+00     0.00000E+00
  896.057348     5.91400E-03     0.00000E+00     0.00000E+00
  896.458987     6.01100E-03     0.00000E+00     0.00000E+00
  896.860987     6.09300E-03     0.00000E+00     0.00000E+00
  897.263347     6.14900E-03     0.00000E+00     0.00000E+00
  897.666068     6.18200E-03     0.00000E+00     0.00000E+00
  898.069151     6.19300E-03     0.00000E+00     0.00000E+00
  898.472597     6.18600E-03     0.00000E+00     0.00000E+00
  898.876404     6.15200E-03     0.00000E+00     0.00000E+00
  899.280576     6.10000E-03     0.00000E+00     0.00000E+00
  899.685110     6.02600E-03     0.00000E+00     0.00000E+00
  900.090009     5.93300E-03     0.00000E+00     0.00000E+00
  900.495272     5.82800E-03     0.00000E+00     0.00000E+00
  900.900901     5.71300E-03     0.00000E+00     0.00000E+00
  901.306895     5.59400E-03     0.00000E+00     0.00000E+00
  901.713255     5.47100E-03     0.00000E+00     0.00000E+00
  902.119982     5.34800E-03     0.00000E+00     0.00000E+00
  902.527076     5.21800E-03     0.00000E+00     0.00000E+00
  902.934537     5.08800E-03     0.00000E+00     0.00000E+00
  903.342367     4.96100E-03     0.00000E+00     0.00000E+00
  903.750565     4.83500E-03     0.00000E+00     0.00000E+00
  904.159132     4.70800E-03     0.00000E+00     0.00000E+00
  904.568069     4.57000E-03     0.00000E+00     0.00000E+00
  904.977376     4.41800E-03     0.00000E+00     0.00000E+00
  905.387053     4.25000E-03     0.00000E+00     0.00000E+00
  905.797101     4.08300E-03     0.00000E+00     0.00000E+00
  906.207522     3.92700E-03     0.00000E+00     0.00000E+00
  906.618314     3.78500E-03     0.00000E+00     0.00000E+00
  907.029478     3.66400E-03     0.00000E+00     0.00000E+00
  907.441016     3.55500E-03     0.00000E+00     0.00000E+00
  907.852928     3.45200E-03     0.00000E+00     0.00000E+00
  908.265213     3.35000E-03     0.00000E+00     0.00000E+00
  908.677874     3.24800E-03     0.00000E+00     0.00000E+00
  909.090909     3.14600E-03     0.00000E+00     0.00000E+00
  909.504320     3.04400E-03     0.00000E+00     0.00000E+00
  909.918107     2.94300E-03     0.00000E+00     0.00000E+00
  910.332271     2.84200E-03     0.00000E+00     0.00000E+00
  910.746812     2.74300E-03     0.00000E+00     0.00000E+00
  911.161731     2.64900E-03     0.00000E+00     0.00000E+00
  911.577028     2.56400E-03     0.00000E+00     0.00000E+00
  911.992704     2.49000E-03     0.00000E+00     0.00000E+00
  912.408759     2.42300E-03     0.00000E+00     0.00000E+00
  912.825194     2.35700E-03     0.00000E+00     0.00000E+00
  913.242009     2.28500E-03     0.00000E+00     0.00000E+00
  913.659205     2.20700E-03     0.00000E+00     0.00000E+00
  914.076782     2.13100E-03     0.00000E+00     0.00000E+00
  914.494742     2.06800E-03     0.00000E+00     0.00000E+00
  914.913083     2.02400E-03     0.00000E+00     0.00000E+00
  915.331808     1.99100E-03     0.00000E+00     0.00000E+00
  915.750916     1.96200E-03     0.00000E+00     0.00000E+00
  916.170408     1.93100E-03     0.00000E+00     0.00000E+00
  916.590284     1.89600E-03     0.00000E+00     0.00000E+00
  917.010546     1.86100E-03     0.00000E+00     0.00000E+00
  917.431193     1.83000E-03     0.00000E+00     0.00000E+00
  917.852226     1.80400E-03     0.00000E+00     0.00000E+00
  918.273646     1.77900E-03     0.00000E+00     0.00000E+00
  918.695452     1.75500E-03     0.00000E+00     0.00000E+00
  919.117647     1.73000E-03     0.00000E+00     0.00000E+00
  919.540230     1.70500E-03     0.00000E+00     0.00000E+00
  919.963201     1.68500E-03     0.00000E+00     0.00000E+00
  920.386562     1.66900E-03     0.00000E+00     0.00000E+00
  920.810313     1.66000E-03     0.00000E+00     0.00000E+00
  921.234454     1.65600E-03     0.00000E+00     0.00000E+00
  921.658986     1.65300E-03     0.00000E+00     0.00000E+00
  922.083910     1.64900E-03     0.00000E+00     0.00000E+00
  922.509225     1.64200E-03     0.00000E+00     0.00000E+00
  922.934933     1.63500E-03     0.00000E+00     0.00000E+00
  923.361034     1.62800E-03     0.00000E+00     0.00000E+00
  923.787529     1.62600E-03     0.00000E+00     0.00000E+00
  924.214418     1.62800E-03     0.00000E+00     0.00000E+00
  924.641701     1.63200E-03     0.00000E+00     0.00000E+00
  925.069380     1.63800E-03     0.00000E+00     0.00000E+00
  925.497455     1.64200E-03     0.00000E+00     0.00000E+00
  925.925926     1.64600E-03     0.00000E+00     0.00000E+00
  926.354794     1.64700E-03     0.00000E+00     0.00000E+00
  926.784059     1.64400E-03     0.00000E+00     0.00000E+00
  927.213723     1.63800E-03     0.00000E+00     0.00000E+00
  927.643785     1.63200E-03     0.00000E+00     0.00000E+00
  928.074246     1.62900E-03     0.00000E+00     0.00000E+00
  928.505107     1.63200E-03     0.00000E+00     0.00000E+00
  928.936368     1.64200E-03     0.00000E+00     0.00000E+00
  929.368030     1.64300E-03     0.00000E+00     0.00000E+00
  929.800093     1.64500E-03     0.00000E+00     0.00000E+00
  930.232558     1.65500E-03     0.00000E+00     0.00000E+00
  930.665426     1.66400E-03     0.00000E+00     0.00000E+00
  931.098696     1.66900E-03     0.00000E+00     0.00000E+00
  931.532371     1.66700E-03     0.00000E+00     0.00000E+00
  931.966449     1.66200E-03     0.00000E+00     0.00000E+00
  932.400932     1.64800E-03     0.00000E+00     0.00000E+00
  932.835821     1.62900E-03     0.00000E+00     0.00000E+00
  933.271115     1.61600E-03     0.00000E+00     0.00000E+00
  933.706816     1.61700E-03     0.00000E+00     0.00000E+00
  934.142924     1.64300E-03     0.00000E+00     0.00000E+00
  934.579439     1.67200E-03     0.00000E+00     0.00000E+00
  935.016363     1.70500E-03     0.00000E+00     0.00000E+00
  935.453695     1.75300E-03     0.00000E+00     0.00000E+00
  935.891437     1.81800E-03     0.00000E+00     0.00000E+00
  936.329588     1.88300E-03     0.00000E+00     0.00000E+00
  936.768150     1.96900E-03     0.00000E+00     0.00000E+00
  937.207123     2.07600E-03     0.00000E+00     0.00000E+00
  937.646507     2.19100E-03     0.00000E+00     0.00000E+00
  938.086304     2.31000E-03     0.00000E+00     0.00000E+00
  938.526513     2.43200E-03     0.00000E+00     0.00000E+00
  938.967136     2.55600E-03     0.00000E+00     0.00000E+00
  939.408173     2.70300E-03     0.00000E+00     0.00000E+00
  939.849624     2.84900E-03     0.00000E+00     0.00000E+00
  940.291490     3.00400E-03     0.00000E+00     0.00000E+00
  940.733772     3.17300E-03     0.00000E+00     0.00000E+00
  941.176471     3.33900E-03     0.00000E+00     0.00000E+00
  941.619586     3.49400E-03     0.00000E+00     0.00000E+00
  942.063118     3.64200E-03     0.00000E+00     0.00000E+00
  942.507069     3.78500E-03     0.00000E+00     0.00000E+00
  942.951438     3.90100E-03     0.00000E+00     0.00000E+00
  943.396226     3.97900E-03     0.00000E+00     0.00000E+00
  943.841435     4.03500E-03     0.00000E+00     0.00000E+00
  944.287063     4.06100E-03     0.00000E+00     0.00000E+00
  944.733113     4.04200E-03     0.00000E+00     0.00000E+00
  945.179584     3.99700E-03     0.00000E+00     0.00000E+00
  945.626478     3.92300E-03     0.00000E+00     0.00000E+00
  946.073794     3.82200E-03     0.00000E+00     0.00000E+00
  946.521533     3.67300E-03     0.00000E+00     0.00000E+00
  946.969697     3.50400E-03     0.00000E+00     0.00000E+00
  947.418285     3.34000E-03     0.00000E+00     0.00000E+00
  947.867299     3.18200E-03     0.00000E+00     0.00000E+00
  948.316738     3.01000E-03     0.00000E+00     0.00000E+00
  948.766603     2.83200E-03     0.00000E+00     0.00000E+00
  949.216896     2.66000E-03     0.00000E+00     0.00000E+00
  949.667616     2.52700E-03     0.00000E+00     0.00000E+00
  950.118765     2.39600E-03     0.00000E+00     0.00000E+00
  950.570342     2.25400E-03     0.00000E+00     0.00000E+00
  951.022349     2.12800E-03     0.00000E+00     0.00000E+00
  951.474786     2.04400E-03     0.00000E+00     0.00000E+00
  951.927653     1.95500E-03     0.00000E+00     0.00000E+00
  952.380952     1.84800E-03     0.00000E+00     0.00000E+00
  952.834683     1.72800E-03     0.00000E+00     0.00000E+00
  953.288847     1.61900E-03     0.00000E+00     0.00000E+00
  953.743443     1.54100E-03     0.00000E+00     0.00000E+00
  954.198473     1.51100E-03     0.00000E+00     0.00000E+00
  954.653938     1.51700E-03     0.00000E+00     0.00000E+00
  955.109838     1.50400E-03     0.00000E+00     0.00000E+00
  955.566173     1.47000E-03     0.00000E+00     0.00000E+00
  956.022945     1.43500E-03     0.00000E+00     0.00000E+00
  956.480153     1.40500E-03     0.00000E+00     0.00000E+00
  956.937799     1.37200E-03     0.00000E+00     0.00000E+00
  957.395883     1.33600E-03     0.00000E+00     0.00000E+00
  957.854406     1.28900E-03     0.00000E+00     0.00000E+00
  958.313368     1.23300E-03     0.00000E+00     0.00000E+00
  958.772771     1.18700E-03     0.00000E+00     0.00000E+00
  959.232614     1.13600E-03     0.00000E+00     0.00000E+00
  959.692898     1.09100E-03     0.00000E+00     0.00000E+00
  960.153625     1.05300E-03     0.00000E+00     0.00000E+00
  960.614793     1.01800E-03     0.00000E+00     0.00000E+00
  961.076406     9.84400E-04     0.00000E+00     0.00000E+00
  961.538462     9.56200E-04     0.00000E+00     0.00000E+00
  962.000962     9.30500E-04     0.00000E+00     0.00000E+00
  962.463908     9.12200E-04     0.00000E+00     0.00000E+00
  962.927299     8.91400E-04     0.00000E+00     0.00000E+00
  963.391137     8.69800E-04     0.00000E+00     0.00000E+00
  963.855422     8.61200E-04     0.00000E+00     0.00000E+00
  964.320154     8.53800E-04     0.00000E+00     0.00000E+00
  964.785335     8.37100E-04     0.00000E+00     0.00000E+00
  965.250965     8.22200E-04     0.00000E+00     0.00000E+00
  965.717045     8.05400E-04     0.00000E+00     0.00000E+00
  966.183575     7.79400E-04     0.00000E+00     0.00000E+00
  966.650556     7.44800E-04     0.00000E+00     0.00000E+00
  967.117988     7.04600E-04     0.00000E+00     0.00000E+00
  967.585873     6.71100E-04     0.00000E+00     0.00000E+00
  968.054211     6.46900E-04     0.00000E+00     0.00000E+00
  968.523002     6.23800E-04     0.00000E+00     0.00000E+00
  968.992248     6.05900E-04     0.00000E+00     0.00000E+00
